MotoristaID,Nome,NumeroCarteira,DataContratacao,CategoriaCarteira,Status
437,Luana Caldeira,6022906943,2023-07-25,A,Inativo
438,Dra. Catarina Almeida,7554795212,2022-05-27,A,Suspenso
439,Marcela Fonseca,9162615857,2023-03-03,B,Suspenso
440,Eloah Ramos,8067194650,2022-04-21,E,Suspenso
441,Sr. Carlos Eduardo Garcia,0051229160,2024-04-05,D,Suspenso
442,Maitê Nascimento,6106277553,2023-06-29,D,Ativo
443,Dra. Ana Luiza Pastor,1104833348,2022-10-21,C,Inativo
444,Maria Cecília Marques,9149459327,2021-12-25,B,Ativo
445,Otávio Borges,2740052859,2021-11-25,A,Inativo
446,Pedro da Cruz,8475385347,2021-07-14,B,Inativo
447,Matheus Nunes,4676700794,2024-05-14,D,Suspenso
448,Sr. Valentim Sá,9123890499,2021-06-16,E,Suspenso
449,Vitor Gabriel Fernandes,7712579646,2021-06-21,D,Suspenso
450,Eduarda da Rocha,8962476796,2023-12-27,A,Inativo
451,Bianca da Conceição,7166238258,2023-12-25,C,Suspenso
452,Yuri Mendes,0190535431,2022-01-17,A,Ativo
453,Bianca Gomes,5504512670,2024-04-09,C,Inativo
454,Vitor Gabriel da Rocha,3242780135,2022-10-25,E,Ativo
455,Lunna da Mata,9378117888,2023-11-26,B,Inativo
456,Emanuel Rezende,0850751424,2024-03-28,D,Inativo
457,Matteo Castro,4063640242,2021-10-22,A,Ativo
458,Dr. Caleb Silveira,8511611276,2023-06-12,E,Suspenso
459,Sra. Emanuella Câmara,4893424510,2022-09-29,D,Ativo
460,Fernando Costela,0902330931,2023-07-07,D,Inativo
461,Dr. Carlos Eduardo Jesus,3680971991,2022-01-17,A,Suspenso
462,Ana Julia Siqueira,7773584316,2021-12-18,D,Inativo
463,Breno Silveira,0387620972,2022-10-09,B,Suspenso
464,Miguel Moura,8240028397,2023-12-02,C,Ativo
465,Sra. Ana Luiza Gomes,0713281971,2024-04-20,B,Suspenso
466,Samuel Barros,8322006840,2021-09-05,D,Inativo
467,Caleb Pimenta,1198931286,2022-03-19,E,Ativo
468,Levi Sousa,1514752912,2022-04-28,E,Suspenso
469,Arthur Gabriel Moraes,5430951241,2024-03-03,D,Inativo
470,Dra. Catarina Costa,0520169340,2022-11-18,A,Ativo
471,Antônio Silveira,2520976823,2022-06-24,E,Ativo
472,Aurora Lopes,8284296101,2021-06-19,A,Inativo
473,Sr. Enrico Machado,7419899295,2022-12-06,E,Inativo
474,Caio Novais,8439959147,2022-09-24,D,Ativo
475,Sr. Theodoro Fogaça,3329091874,2024-03-17,A,Inativo
476,Dr. Liam Jesus,5978962118,2022-11-22,D,Suspenso
477,Nicolas Pinto,6490389459,2023-08-26,C,Suspenso
478,Vicente Nunes,4345680557,2022-08-16,D,Ativo
479,Maria Eduarda Lima,9368033846,2021-11-01,A,Suspenso
480,Zoe Rocha,9861040202,2024-05-19,C,Inativo
481,João Miguel Machado,2678437142,2023-08-14,E,Suspenso
482,Mariana Lopes,8052315109,2023-01-15,C,Suspenso
483,Sr. Francisco Camargo,9684365624,2024-03-19,C,Suspenso
484,Natália Machado,6254795945,2021-07-06,C,Suspenso
485,Rafael Duarte,4619833070,2022-05-01,E,Suspenso
486,Gustavo Moreira,1213836374,2023-08-05,C,Inativo
487,Sra. Melissa Oliveira,2396246106,2023-07-26,C,Suspenso
488,Alice das Neves,0016792578,2023-09-10,B,Inativo
489,Sra. Laís da Cruz,4267559773,2024-03-25,B,Suspenso
490,Thales Novais,7008660390,2021-08-04,A,Suspenso
491,Bella Araújo,2045376668,2023-07-27,C,Ativo
492,Joaquim Pacheco,1367134469,2022-02-03,D,Ativo
493,Maria Liz Cassiano,7071226679,2023-12-01,C,Ativo
494,Diogo Marques,3000566498,2023-05-23,D,Ativo
495,Léo Pinto,4950349710,2021-08-08,B,Ativo
496,João Pedro Moura,8535904194,2023-09-20,B,Ativo
497,José Jesus,6253345374,2022-10-28,D,Suspenso
498,João Vitor Pereira,1561188233,2023-04-19,E,Inativo
499,Laís da Costa,3832157219,2023-10-20,B,Suspenso
500,Ravy Barbosa,0505292025,2021-10-06,E,Ativo
501,Ravy Abreu,6246988973,2023-05-26,B,Inativo
502,Gael Henrique Moraes,8703080141,2021-09-10,D,Inativo
503,Olivia Araújo,0334018166,2022-04-20,B,Suspenso
504,Bruno Guerra,0608834218,2021-11-27,E,Ativo
505,Dra. Isabella Teixeira,1411833580,2023-12-19,B,Inativo
506,Sr. Kaique Mendonça,6395746171,2022-09-18,E,Inativo
507,Dra. Ana Lívia Fonseca,6119080011,2022-10-21,A,Suspenso
508,Luana Leão,2060609725,2021-08-28,A,Suspenso
509,Stella da Cunha,3419873243,2022-06-06,C,Inativo
510,Marcos Vinicius Fonseca,4529223487,2023-09-28,C,Suspenso
511,Dr. Anthony Gabriel Pereira,7979214018,2021-06-23,A,Ativo
512,Sophie da Rosa,7076914758,2022-02-02,A,Ativo
513,Dra. Alice Viana,1055134420,2022-06-12,E,Suspenso
514,Luna Barros,1403427182,2022-04-13,A,Suspenso
515,Rael da Rocha,1851990106,2022-01-09,C,Ativo
516,Diego Dias,4247858504,2021-11-12,A,Ativo
517,Yan Silva,0988463161,2023-02-28,A,Ativo
518,Caleb da Cunha,9782893373,2024-01-13,E,Suspenso
519,Juan Rocha,6502594892,2023-12-17,C,Suspenso
520,Henry Gabriel Santos,9277766717,2021-08-15,C,Ativo
521,Julia Ramos,6280332350,2023-12-20,C,Inativo
522,Srta. Milena Gomes,6703832818,2021-12-26,E,Suspenso
523,Marina Câmara,8506217093,2024-02-09,E,Suspenso
524,Maria Júlia Novais,5513846237,2022-10-23,B,Suspenso
525,Enrico da Mota,8721087010,2021-12-14,B,Suspenso
526,Maria Helena Correia,7934486315,2021-11-01,D,Ativo
527,Mariane da Mata,0533008782,2022-09-19,B,Inativo
528,Ana Carolina Rios,7400204101,2021-10-13,C,Ativo
529,Brenda Rezende,4348111397,2024-04-13,A,Suspenso
530,Pedro Lucas Jesus,6839381520,2021-10-02,A,Ativo
531,Giovanna Lima,1340022915,2021-09-24,B,Ativo
532,Ravi Lucca Macedo,5585502270,2021-10-20,D,Inativo
533,Dra. Maitê Campos,9418671884,2021-10-08,E,Ativo
534,Mathias Novaes,9448612949,2021-08-09,C,Suspenso
535,Dr. Benício Gonçalves,6272247001,2023-11-01,A,Suspenso
536,Sra. Maria Fernanda Câmara,9017061302,2022-01-28,B,Suspenso
537,Sra. Isabelly Farias,0127411882,2023-09-10,D,Inativo
538,Ísis Andrade,0345115731,2022-11-20,D,Ativo
539,Brayan Montenegro,4359572012,2022-11-27,D,Inativo
540,Sra. Olívia Ribeiro,5740897272,2022-03-20,C,Ativo
541,Ana Cecília Ferreira,3600520781,2023-12-03,C,Ativo
542,Luiz Gustavo Jesus,2132568856,2022-03-04,D,Inativo
543,Júlia Novaes,9531771826,2022-04-23,D,Ativo
544,Benjamim Albuquerque,5041118901,2023-08-23,C,Ativo
545,Agatha Lima,2327448390,2022-04-05,A,Ativo
546,Dante Almeida,1039850099,2024-02-13,A,Inativo
547,Oliver Mendes,5439095224,2022-08-14,E,Ativo
548,Otto Pires,4174917489,2023-06-22,B,Inativo
549,Ana Sophia da Luz,4549684152,2021-08-08,D,Inativo
550,Lavínia Teixeira,4331422667,2023-07-21,C,Ativo
551,Luana Porto,7850087088,2023-09-20,C,Ativo
552,Isabel Cunha,1949668671,2023-11-19,B,Suspenso
553,Helena Teixeira,0448142631,2024-04-19,C,Ativo
554,Allana Campos,1419633566,2022-12-19,E,Inativo
555,Maria Cecília Souza,8973475342,2022-11-03,C,Suspenso
556,Sabrina Casa Grande,9553480445,2021-07-26,C,Ativo
557,Vitória Garcia,7963775316,2023-07-01,B,Inativo
558,Alexandre da Mata,6043861987,2021-08-03,D,Inativo
559,Dom Campos,5850188533,2022-12-11,E,Inativo
560,Natália Melo,7662326816,2021-09-20,A,Suspenso
561,João Pedro Costa,1955495061,2023-02-27,B,Suspenso
562,Srta. Joana da Conceição,0021513771,2021-07-07,B,Ativo
563,Bryan Caldeira,3464496404,2022-02-25,A,Ativo
564,Benjamim Mendonça,9614097848,2021-12-16,D,Suspenso
565,Eduarda da Cunha,0733500606,2023-10-10,E,Suspenso
566,Thales Fernandes,3345488970,2021-06-25,D,Inativo
567,Augusto Moura,0356128669,2023-05-21,A,Ativo
568,Mariane Vargas,7117353525,2022-02-14,E,Inativo
569,Ayla Casa Grande,7523117167,2022-08-08,A,Ativo
570,Vinicius Barbosa,6238439227,2023-10-13,D,Inativo
571,Cauê Costa,9406315505,2021-12-09,B,Suspenso
572,Breno Ramos,6627200021,2022-08-12,A,Ativo
573,Davi Miguel Alves,1894857917,2021-11-27,D,Ativo
574,Rafael Pastor,7035455055,2021-09-02,C,Ativo
575,Alexia Moraes,2776008618,2022-07-22,C,Inativo
576,Maria Clara da Cruz,6107535159,2022-10-13,E,Suspenso
577,Fernanda Melo,3178511223,2022-07-01,E,Suspenso
578,Daniela Fonseca,7884514607,2021-06-26,D,Inativo
579,Sr. Rhavi Montenegro,4736873879,2022-06-01,C,Inativo
580,Léo Oliveira,4570098600,2022-06-09,B,Ativo
581,Enzo da Mota,5990524509,2023-10-25,D,Suspenso
582,Sr. Paulo Sampaio,6283479785,2022-07-29,D,Ativo
583,Dra. Ana Laura Siqueira,3765641817,2021-10-19,D,Ativo
584,Ana Lívia Lopes,5115096397,2023-01-25,D,Ativo
585,Bianca da Cruz,3321653154,2021-10-31,C,Ativo
586,Heitor Freitas,8167223782,2023-04-27,B,Inativo
587,Gael Sá,0571352448,2021-12-08,E,Suspenso
588,Evelyn Rodrigues,7212277425,2022-06-28,B,Inativo
589,Fernanda Aparecida,0415298756,2022-09-07,A,Suspenso
590,Mariah Silveira,7779553163,2023-10-20,D,Ativo
591,Cecília Martins,2250859862,2023-02-13,B,Suspenso
592,João Vitor Barbosa,6145545248,2022-02-08,A,Inativo
593,Dr. Erick Cavalcanti,0019850927,2022-05-10,A,Suspenso
594,Emilly da Cunha,4280571500,2022-01-03,E,Suspenso
595,Lívia da Cunha,8716835690,2022-09-02,A,Inativo
596,Nicole Silveira,7234702575,2023-05-11,E,Inativo
597,Vitor Correia,9767816568,2022-05-18,B,Inativo
598,Anna Liz Rios,4669445362,2023-10-06,C,Ativo
599,Sr. Luiz Fernando Costa,9711788314,2023-12-30,D,Inativo
600,João Miguel Pastor,6713727368,2022-01-07,B,Ativo
601,Eduardo Mendonça,0918473986,2023-06-27,C,Inativo
602,Dr. Murilo Sá,1383826269,2022-09-09,E,Suspenso
603,Mariah Viana,8979729391,2023-11-15,D,Suspenso
604,Isabel Almeida,0378631144,2023-07-08,B,Ativo
605,Mariane Fernandes,4199544288,2024-04-12,A,Suspenso
606,Sr. Ravi Monteiro,6573374299,2022-03-07,A,Inativo
607,Aylla da Cunha,0284224760,2022-05-19,A,Suspenso
608,Srta. Ana Laura Lopes,9266694589,2021-12-05,E,Suspenso
609,Arthur Miguel Barbosa,9418370353,2022-02-11,B,Ativo
610,João Vitor Novaes,4071768763,2021-09-01,B,Suspenso
611,Sra. Stella da Rosa,5915137802,2024-04-20,B,Inativo
612,Jade Gonçalves,1877307841,2021-09-28,E,Inativo
613,Thiago Câmara,8158300472,2022-11-15,B,Suspenso
614,Sra. Ana Clara Moraes,4983799009,2023-02-21,B,Inativo
615,Apollo Souza,0369389734,2021-08-19,B,Ativo
616,Gustavo Peixoto,0800111390,2023-08-24,A,Inativo
617,Maria Clara Garcia,6269927163,2022-09-29,D,Suspenso
618,Catarina Silveira,2758057941,2022-10-19,A,Suspenso
619,Gustavo Monteiro,6853936419,2023-08-24,D,Inativo
620,Ana Clara Cirino,2850255813,2021-12-27,C,Suspenso
621,Ana Clara Santos,2688611264,2024-04-28,B,Suspenso
622,Manuela Duarte,3495164081,2023-11-05,C,Ativo
623,Melina Porto,2067001418,2021-09-23,A,Ativo
624,Caleb Teixeira,3046440939,2024-04-27,A,Suspenso
625,Lucca Silveira,4798863056,2022-06-08,E,Inativo
626,Luiz Henrique da Paz,9819456392,2023-07-06,A,Inativo
627,Thales Pacheco,9628911231,2022-05-24,D,Inativo
628,Arthur Miguel Porto,5472538252,2021-09-22,E,Suspenso
629,Ana Montenegro,0079203800,2023-08-19,A,Suspenso
630,Srta. Marina da Mota,4921977596,2022-11-26,A,Ativo
631,Maria Julia Gonçalves,6313005645,2024-02-17,E,Suspenso
632,Enrico Moreira,2927364725,2023-08-24,B,Suspenso
633,Davi Lucas Pastor,1163687885,2022-11-10,B,Inativo
634,Srta. Mariah Caldeira,3642288500,2024-06-03,E,Inativo
635,Isis Araújo,6438841848,2022-12-28,C,Ativo
636,Ana Julia Sousa,8198490169,2023-03-26,E,Ativo
637,Davi Lucca Moraes,6790717037,2021-11-28,E,Suspenso
638,Isabela Cavalcante,2331178410,2021-07-30,E,Inativo
639,Oliver Freitas,7420872696,2022-11-16,E,Ativo
640,Ana Vitória Caldeira,5550758044,2022-05-30,D,Inativo
641,Juan da Rosa,8909570309,2024-03-06,C,Suspenso
642,Noah da Rosa,2345085733,2022-08-08,C,Suspenso
643,Gael Lima,2800732699,2023-11-17,E,Inativo
644,Caroline Pereira,3157019292,2023-01-21,E,Suspenso
645,Bella Camargo,0757882100,2022-02-21,B,Inativo
646,Eloah Ferreira,8609970715,2024-04-14,E,Suspenso
647,Sr. Raul Pimenta,8154936765,2022-06-11,B,Inativo
648,Bianca Lopes,9098745217,2023-07-10,D,Inativo
649,Daniela Lima,1112369461,2021-07-29,A,Suspenso
650,Dr. João Vitor Alves,0140181209,2023-08-13,E,Inativo
651,Sra. Evelyn da Conceição,1625692449,2024-02-06,E,Suspenso
652,Milena Cavalcante,7164695258,2023-05-01,C,Ativo
653,Ana Beatriz Lopes,7757907548,2022-02-03,B,Inativo
654,Maria Flor das Neves,8629801853,2021-08-19,D,Inativo
655,Vitória Castro,3861637425,2022-05-06,C,Ativo
656,Erick Campos,2841790099,2022-12-15,B,Suspenso
657,Liam Freitas,9356009525,2024-05-05,B,Ativo
658,Anthony Gabriel Vargas,1571688159,2023-04-26,A,Inativo
659,Sra. Isabelly Almeida,3237058241,2023-03-12,A,Suspenso
660,José Nunes,0549761280,2023-04-24,B,Suspenso
661,Bernardo Vasconcelos,1632880782,2022-03-01,C,Inativo
662,Maria Isis Pacheco,0820917793,2021-06-13,D,Ativo
663,Luan Pimenta,8117179686,2022-02-15,D,Inativo
664,Maria Vitória Silveira,1249242385,2023-06-16,A,Ativo
665,Sophie Albuquerque,7445123199,2022-04-19,E,Suspenso
666,Antonella Vargas,8835588092,2022-08-28,A,Inativo
667,Dr. Cauã Santos,5414873143,2023-02-15,C,Inativo
668,Marcos Vinicius Montenegro,7716383000,2022-08-12,A,Ativo
669,Antônio Abreu,4499603054,2021-07-13,E,Inativo
670,Theo da Conceição,6584414041,2023-01-13,C,Ativo
671,Thomas das Neves,5641035143,2023-09-22,E,Inativo
672,Gabriel Cunha,8206648050,2022-03-25,A,Ativo
673,Lucas Casa Grande,2269992061,2021-09-22,B,Ativo
674,Ágatha Cirino,1890984112,2023-04-03,A,Suspenso
675,Dr. Otávio Rodrigues,6006635475,2022-01-10,B,Inativo
676,João Gabriel Nascimento,3769147963,2022-07-19,A,Suspenso
677,Maria Eduarda Azevedo,1187690670,2023-11-15,A,Ativo
678,Mathias Costela,3035319841,2021-12-19,E,Suspenso
679,Luna Pimenta,0997309295,2024-05-12,C,Inativo
680,Maria Clara Novaes,5062063366,2021-10-11,C,Suspenso
681,Ana Liz Costela,6738404118,2022-05-02,C,Suspenso
682,Rodrigo Silveira,5513617745,2022-06-05,C,Inativo
683,Ravi Abreu,6423523267,2023-08-03,E,Suspenso
684,Lucca Silva,4927186078,2023-02-08,D,Inativo
685,Rafael Vieira,1154148978,2023-02-01,B,Inativo
686,Anna Liz Sousa,0365578858,2023-08-31,E,Suspenso
687,Vitor Gabriel Mendonça,7649993322,2021-12-30,A,Ativo
688,Letícia Rocha,5286196789,2021-10-19,E,Suspenso
689,Pedro da Mota,3549892954,2024-02-21,B,Suspenso
690,Leonardo Pastor,1869370713,2023-10-11,E,Suspenso
691,Heloísa Peixoto,6822515326,2023-10-12,A,Suspenso
692,Raul Leão,6249096774,2023-01-24,A,Inativo
693,Laís Jesus,2647815097,2023-06-03,E,Ativo
694,Isaque da Mota,3923480868,2022-05-11,C,Inativo
695,Rael Freitas,0295290864,2022-10-29,A,Ativo
696,Ian da Mata,3311673603,2024-05-18,B,Ativo
697,Bernardo Rodrigues,6701358325,2021-06-07,C,Suspenso
698,Diogo Moraes,3851161145,2024-01-21,A,Ativo
699,Maria Cecília Cunha,1529130359,2024-04-01,A,Suspenso
700,Guilherme Câmara,9012435939,2023-04-02,C,Suspenso
701,Thomas Moura,6534684490,2021-12-13,D,Inativo
702,Sara Cirino,8901776519,2022-08-29,D,Suspenso
703,Dr. Theo Pimenta,0540050762,2021-06-11,A,Ativo
704,Gustavo Henrique Sampaio,1186360663,2022-08-21,A,Suspenso
705,Ana Beatriz da Costa,1065864026,2023-02-17,B,Suspenso
706,Ana Beatriz Albuquerque,9324911204,2021-10-24,D,Inativo
707,Brenda da Mata,7752141144,2021-07-27,D,Suspenso
708,Alana Almeida,9801139115,2023-10-18,E,Suspenso
709,Isabela Cirino,1532897899,2023-01-27,A,Ativo
710,Sra. Pietra Oliveira,2018341661,2023-05-30,E,Suspenso
711,Ágatha Garcia,9666700761,2021-09-20,C,Suspenso
712,Theodoro Fernandes,7941149243,2022-04-24,B,Ativo
713,Dr. Pietro Andrade,2278164330,2023-09-22,B,Ativo
714,Dr. Rhavi Viana,9597584990,2022-08-11,D,Suspenso
715,Anthony Cardoso,3638190245,2024-04-08,E,Inativo
716,José Pedro Ramos,5205118237,2023-05-17,A,Inativo
717,Paulo Ramos,6628438514,2022-02-19,D,Inativo
718,Yan Guerra,1372905054,2024-03-14,A,Ativo
719,Fernando Dias,5106226018,2023-07-30,C,Inativo
720,Larissa Mendes,9852472115,2022-12-24,B,Suspenso
721,Maria Isis Teixeira,8799506835,2024-03-07,C,Suspenso
722,Thomas Monteiro,5926178434,2022-03-29,A,Ativo
723,Dra. Bárbara Barbosa,1566322955,2022-06-11,C,Suspenso
724,Dr. Rafael Vieira,6400286188,2023-02-03,A,Suspenso
725,Maysa Viana,8353558601,2021-06-29,E,Suspenso
726,Pietra Araújo,1803293009,2021-08-25,D,Inativo
727,Sara Cavalcanti,5140169841,2022-11-16,D,Suspenso
728,Paulo Costela,9001912227,2024-03-07,A,Inativo
729,Hadassa Fernandes,4722808818,2021-09-15,D,Inativo
730,Maria Sophia Costa,5489292101,2022-08-31,D,Ativo
731,Yasmin Barros,4352054569,2022-02-28,B,Inativo
732,José Miguel Rios,6515683224,2022-07-08,A,Suspenso
733,Maria Alice Cavalcanti,1369783763,2022-02-26,E,Suspenso
734,Heloisa Abreu,5408082891,2021-08-28,B,Inativo
735,Aylla Pacheco,5538533355,2021-07-26,B,Inativo
736,Thiago Andrade,0228248429,2024-02-06,C,Inativo
737,Emilly Cavalcanti,6234280331,2023-08-08,C,Inativo
738,Dr. Davi Miguel Alves,6395673263,2022-09-19,A,Suspenso
739,Diogo Barbosa,4577216768,2021-12-27,E,Inativo
740,Mathias Rezende,9603349758,2024-02-04,C,Suspenso
741,Dra. Valentina Santos,6706903251,2024-01-20,B,Suspenso
742,Gael Sales,1923591214,2022-10-09,A,Suspenso
743,Miguel Vieira,6100601883,2021-09-15,E,Inativo
744,Isabella Teixeira,5076617847,2023-08-10,C,Suspenso
745,Sra. Antonella Rios,5073707445,2021-10-21,C,Ativo
746,Yan da Mota,4668760952,2024-02-18,E,Ativo
747,Srta. Ana Julia da Rosa,8069871414,2021-06-18,D,Ativo
748,João Guilherme Lopes,0315394454,2021-09-12,E,Inativo
749,Melissa Araújo,5615661521,2023-10-23,D,Suspenso
750,Allana Camargo,9850551515,2023-10-11,A,Inativo
751,Srta. Bella Pimenta,6165054429,2021-06-08,E,Ativo
752,Isaac Barros,1720913620,2021-11-30,B,Suspenso
753,Luna Pires,4417643952,2022-07-25,C,Suspenso
754,João Gabriel Leão,5716510844,2023-04-28,B,Ativo
755,Sr. Ravi Sampaio,6826015395,2021-08-09,D,Inativo
756,Srta. Aurora Caldeira,0879010516,2022-02-20,A,Suspenso
757,Zoe Pereira,1547687800,2023-08-03,B,Suspenso
758,Catarina Viana,2078768156,2024-01-23,C,Inativo
759,Diogo Oliveira,2205807300,2023-02-25,A,Ativo
760,Larissa Pereira,6658078696,2024-03-04,D,Suspenso
761,Mariane Mendonça,2075133966,2022-08-01,A,Inativo
762,Luiz Fernando da Rocha,1595989834,2022-12-05,B,Ativo
763,João Felipe Castro,3876003154,2022-09-30,D,Ativo
764,Mathias Caldeira,4302342794,2024-06-02,C,Ativo
765,Ester Borges,6205594873,2022-07-27,C,Inativo
766,Caroline Duarte,8531896748,2023-08-04,D,Inativo
767,Gustavo Moraes,3817435681,2023-05-07,D,Ativo
768,Raquel Machado,5280575785,2022-12-30,C,Inativo
769,Sr. Luiz Miguel Novais,1161141038,2023-12-20,C,Ativo
770,Luiz Otávio Sampaio,6197188178,2024-05-28,B,Suspenso
771,Davi Lucas Brito,1833587419,2022-01-27,B,Inativo
772,Apollo Teixeira,9946235138,2023-03-02,E,Inativo
773,Joana Camargo,2096119780,2023-05-28,A,Ativo
774,Theodoro Farias,5961280589,2021-11-10,A,Ativo
775,Caroline Caldeira,6945920429,2023-10-10,D,Inativo
776,Mariane Ramos,1185383122,2023-12-15,A,Suspenso
777,Carolina Aragão,6321929379,2023-07-11,D,Inativo
778,Laís da Costa,2448061858,2023-02-25,C,Suspenso
779,Dr. Enzo Gabriel Nunes,9902350719,2022-03-12,E,Suspenso
780,Giovanna da Cunha,7369922976,2022-01-02,C,Suspenso
781,Maria Cecília Farias,0718145853,2022-12-20,D,Suspenso
782,Sra. Larissa Melo,7105810952,2023-01-25,B,Suspenso
783,Rodrigo Novaes,4366961709,2023-02-19,C,Suspenso
784,Letícia Farias,9995246620,2024-02-25,E,Inativo
785,Evelyn Vieira,6439116436,2022-02-04,B,Inativo
786,Ana Sophia Moura,5250910458,2022-12-25,D,Ativo
787,Nina Pimenta,3033668532,2023-01-05,C,Suspenso
788,Sophia Porto,0522408157,2024-02-15,A,Ativo
789,Rafaela Caldeira,3119798210,2022-07-10,E,Ativo
790,Carolina Peixoto,3293683684,2022-08-15,C,Suspenso
791,Ian Correia,3236815488,2024-05-16,B,Inativo
792,Mariana Casa Grande,4993671377,2022-11-05,B,Inativo
793,Laís Macedo,0060282185,2022-12-24,A,Inativo
794,Milena Ramos,9980456237,2023-12-14,D,Inativo
795,Antônio Porto,1849709807,2022-07-11,C,Suspenso
796,Milena Dias,6637339843,2023-03-24,C,Inativo
797,Vitória Vasconcelos,8880837982,2023-04-01,E,Inativo
798,Kamilly Casa Grande,4007134504,2023-08-07,D,Suspenso
799,Maria Clara Cirino,0225761339,2022-04-05,E,Suspenso
800,Ryan Machado,5909186820,2022-01-03,C,Inativo
801,Ravi Lucca Rios,6524857839,2022-12-29,E,Suspenso
802,Srta. Olivia Melo,2617549039,2022-01-21,B,Ativo
803,Ryan Rodrigues,8626946504,2021-09-14,D,Suspenso
804,Rafael Barros,5529844979,2022-03-23,D,Suspenso
805,Sr. Otto Campos,4949163657,2022-01-04,E,Suspenso
806,Isabelly Peixoto,2499737921,2021-11-16,A,Ativo
807,Ryan Duarte,9658953621,2021-08-03,A,Suspenso
808,Clara Almeida,4699625307,2024-01-06,D,Ativo
809,Zoe Costela,1964122628,2022-11-26,B,Inativo
810,Caleb Fonseca,2960228737,2022-01-13,A,Ativo
811,Nathan Gonçalves,3155451252,2024-03-24,C,Ativo
812,Sara Moreira,2558282349,2023-05-16,A,Ativo
813,Maria Laura Novais,4792255728,2024-05-03,B,Inativo
814,Dra. Aylla Costa,7330168840,2022-01-22,D,Inativo
815,José Miguel Camargo,1910407519,2021-11-09,E,Inativo
816,João Felipe Castro,7699475058,2023-08-12,A,Suspenso
817,Dra. Ana Beatriz Freitas,0298685131,2022-11-07,B,Inativo
818,Dr. Bryan da Rosa,4087134898,2023-04-15,C,Ativo
819,Raquel Mendonça,4792939884,2023-08-22,B,Inativo
820,Dra. Gabriela Camargo,6263892566,2023-08-30,C,Inativo
821,Dr. Valentim da Costa,4215308125,2022-07-26,A,Inativo
822,Cauã Correia,5778191003,2022-06-29,A,Inativo
823,Dr. Luiz Gustavo Sales,6887183553,2023-11-14,E,Suspenso
824,Luiza das Neves,6531553060,2022-11-19,D,Suspenso
825,Dra. Emilly da Luz,5004478549,2021-09-16,C,Ativo
826,Helena das Neves,8975582645,2023-03-02,E,Ativo
827,Anna Liz Lima,9856833143,2024-05-14,E,Inativo
828,Isadora Silveira,6557843535,2023-05-23,D,Suspenso
829,Mathias Pereira,5293028869,2024-04-01,C,Inativo
830,Maria Helena Silva,0756468414,2021-10-10,B,Inativo
831,Srta. Bruna Dias,9889519314,2024-01-12,C,Inativo
832,Thomas Silva,9987994392,2024-02-10,C,Suspenso
833,Gabrielly Azevedo,3142401006,2022-03-29,C,Suspenso
834,Henry Duarte,4134138708,2024-04-29,C,Inativo
835,Bruna Cavalcanti,8432734173,2022-05-06,B,Suspenso
836,Olívia Costela,2221133549,2023-10-04,B,Ativo
837,Antony Dias,0305509501,2023-04-27,C,Suspenso
838,Matteo Rocha,0165121723,2024-05-02,C,Ativo
839,Mariana Aparecida,2982166946,2021-11-18,A,Suspenso
840,Davi Luiz Cassiano,8829084181,2023-09-02,B,Ativo
841,Benjamim Ramos,4754616301,2021-08-22,A,Suspenso
842,Luiz Fernando Sales,3249410207,2022-01-14,D,Suspenso
843,Vinícius Vieira,1697935510,2021-07-10,A,Suspenso
844,Ester Novaes,9524285488,2021-12-24,A,Suspenso
845,Daniela Nunes,8581512326,2024-05-05,C,Suspenso
846,Dr. Otto Nunes,6482193916,2023-06-06,C,Suspenso
847,Ana Cecília Moraes,6566120099,2021-09-07,C,Ativo
848,José Freitas,8544269475,2021-12-27,B,Inativo
849,Davi Martins,7131466210,2022-07-19,A,Suspenso
850,Fernanda da Rocha,9479976068,2022-09-15,A,Inativo
851,Yasmin Machado,3855820939,2023-05-18,E,Ativo
852,Ana Liz Ramos,2355570524,2022-12-15,C,Suspenso
853,Antônio Martins,8450248229,2023-01-19,D,Inativo
854,Sr. Cauê Siqueira,2130452387,2021-12-22,B,Suspenso
855,Manuella Cassiano,8370335634,2021-11-16,C,Suspenso
